,Z,A,E,dE,f1,df1
10012,8,16,16.5,0.0,1.58e-08,4.73e-09
10013,8,16,16.65,0.0,2.58e-08,4.689999999999999e-09
10014,8,16,16.85,0.0,2.41e-08,4.63e-09
10015,8,16,17.0,0.0,2.33e-08,4.589999999999999e-09
10016,8,16,17.15,0.0,3.96e-08,4.55e-09
10017,8,16,17.35,0.0,3.39e-08,4.5e-09
10018,8,16,17.5,0.0,4.53e-08,4.46e-09
10019,8,16,17.65,0.0,2.44e-08,4.42e-09
10020,8,16,17.85,0.0,2.3500000000000002e-08,4.3700000000000004e-09
10021,8,16,18.0,0.0,1.2e-08,4.34e-09
10022,8,16,18.15,0.0,2.37e-08,4.3e-09
10023,8,16,18.35,0.0,1.54e-08,4.25e-09
10024,8,16,18.5,0.0,5.489999999999999e-09,4.220000000000001e-09
10025,8,16,18.65,0.0,2.25e-08,4.19e-09
10026,8,16,18.85,0.0,2.46e-08,4.14e-09
10027,8,16,19.0,0.0,2.6800000000000002e-08,4.11e-09
10028,8,16,19.15,0.0,3.72e-08,4.08e-09
10029,8,16,19.35,0.0,2.3399999999999998e-08,4.0299999999999995e-09
10030,8,16,19.5,0.0,2.61e-08,4e-09
10031,8,16,19.65,0.0,3.11e-08,4.41e-09
10032,8,16,19.85,0.0,2.6800000000000002e-08,4.3700000000000004e-09
10033,8,16,20.0,0.0,3.4e-08,4.34e-09
10034,8,16,20.15,0.0,2.5299999999999998e-08,4.3e-09
10035,8,16,20.35,0.0,2.06e-08,4.689999999999999e-09
10036,8,16,20.5,0.0,2.4300000000000003e-08,4.65e-09
10037,8,16,20.65,0.0,3.8900000000000004e-08,4.62e-09
10038,8,16,20.85,0.0,5.03e-08,4.5799999999999995e-09
10039,8,16,21.0,0.0,5.91e-08,4.54e-09
10040,8,16,21.15,0.0,5.6600000000000004e-08,4.51e-09
10041,8,16,21.35,0.0,5.32e-08,4.4700000000000005e-09
10042,8,16,21.5,0.0,5.65e-08,4.44e-09
10043,8,16,21.65,0.0,5.81e-08,4.41e-09
10044,8,16,21.85,0.0,7.34e-08,4.3700000000000004e-09
10045,8,16,22.0,0.0,1.08e-07,4.34e-09
10046,8,16,22.15,0.0,1.1900000000000001e-07,4.31e-09
10047,8,16,22.35,0.0,1.2e-07,4.27e-09
10048,8,16,22.5,0.0,1.06e-07,4.24e-09
10049,8,16,22.65,0.0,9.73e-08,4.21e-09
10050,8,16,22.85,0.0,1.06e-07,4.18e-09
10051,8,16,23.0,0.0,1.14e-07,4.15e-09
10052,8,16,23.15,0.0,1.0300000000000001e-07,4.120000000000001e-09
10053,8,16,23.35,0.0,8.880000000000001e-08,4.09e-09
10054,8,16,23.5,0.0,8.42e-08,4.0600000000000005e-09
10055,8,16,23.65,0.0,8.179999999999999e-08,4.0299999999999995e-09
10056,8,16,23.85,0.0,8.07e-08,4e-09
10057,8,16,24.0,0.0,9.140000000000001e-08,3.98e-09
10058,8,16,24.15,0.0,9.910000000000001e-08,3.95e-09
10059,8,16,24.35,0.0,1.11e-07,3.9200000000000005e-09
10060,8,16,24.5,0.0,8.5e-08,3.8900000000000004e-09
10061,8,16,24.65,0.0,8.83e-08,3.87e-09
10062,8,16,24.85,0.0,8.800000000000001e-08,3.84e-09
10063,8,16,25.0,0.0,8.119999999999999e-08,3.8200000000000005e-09
10064,8,16,25.15,0.0,7.66e-08,3.79e-09
10065,8,16,25.35,0.0,8.310000000000001e-08,3.76e-09
10066,8,16,25.5,0.0,6.87e-08,3.74e-09
10067,8,16,25.65,0.0,7.41e-08,4.4e-09
10068,8,16,25.85,0.0,7.01e-08,4.36e-09
10069,8,16,26.0,0.0,6.41e-08,2.3399999999999998e-09
10070,8,16,26.15,0.0,5.84e-08,2.99e-09
10071,8,16,26.35,0.0,5.37e-08,2.9600000000000005e-09
10072,8,16,26.5,0.0,5.86e-08,2.62e-09
10073,8,16,26.65,0.0,5.2099999999999997e-08,1.6300000000000002e-09
10074,8,16,26.85,0.0,4.46e-08,1.62e-09
10075,8,16,27.0,0.0,4.82e-08,1.61e-09
10076,8,16,27.15,0.0,4.4100000000000004e-08,1.6e-09
10077,8,16,27.35,0.0,4.440000000000001e-08,1.59e-09
10078,8,16,27.5,0.0,3.82e-08,1.58e-09
10079,8,16,27.65,0.0,3.86e-08,1.57e-09
10080,8,16,27.85,0.0,3.33e-08,2.18e-09
10081,8,16,28.0,0.0,3.75e-08,2.17e-09
10082,8,16,28.15,0.0,3.2e-08,2.1600000000000004e-09
10083,8,16,28.35,0.0,3.24e-08,2.14e-09
10084,8,16,28.5,0.0,3.5e-08,2.43e-09
10085,8,16,28.65,0.0,3.54e-08,2.42e-09
10086,8,16,28.85,0.0,2.74e-08,2.41e-09
10087,8,16,29.0,0.0,3.2e-08,2.39e-09
10088,8,16,29.15,0.0,2.9500000000000003e-08,2.38e-09
10089,8,16,29.35,0.0,3.31e-08,2.07e-09
10090,8,16,29.5,0.0,3.32e-08,2.65e-09
10091,8,16,29.65,0.0,2.71e-08,2.0499999999999997e-09
10092,8,16,29.85,0.0,2.77e-08,3.2e-09
10093,8,16,29.95,0.0,2.98e-08,3.19e-09
10094,8,16,30.15,0.0,3.08e-08,3.16e-09
10095,8,16,30.35,0.0,3.23e-08,3.14e-09
10096,8,16,30.5,0.0,2.23e-08,3.13e-09
10097,65,159,8.62,0.0,3.45e-07,5.5e-08
10098,65,159,8.89,0.0,3.36e-07,5.49e-08
10099,65,159,9.16,0.0,4.37e-07,5.47e-08
10100,65,159,9.44,0.0,4.9e-07,5.46e-08
10101,65,159,9.71,0.0,6.9e-07,5.4500000000000005e-08
10102,65,159,9.98,0.0,7.070000000000001e-07,5.4299999999999997e-08
10103,65,159,10.25,0.0,8.8e-07,5.42e-08
10104,65,159,10.52,0.0,1.04e-06,5.41e-08
10105,65,159,10.8,0.0,1.16e-06,5.4e-08
10106,65,159,11.07,0.0,1.35e-06,5.39e-08
10107,65,159,11.34,0.0,1.52e-06,5.38e-08
10108,65,159,11.61,0.0,1.69e-06,5.37e-08
10109,65,159,11.88,0.0,1.83e-06,5.3600000000000004e-08
10110,65,159,12.16,0.0,1.88e-06,5.3499999999999996e-08
10111,65,159,12.43,0.0,1.81e-06,5.3499999999999996e-08
10112,65,159,12.7,0.0,1.72e-06,5.33e-08
10113,65,159,12.97,0.0,1.58e-06,5.33e-08
10114,65,159,13.24,0.0,1.52e-06,5.32e-08
10115,65,159,13.52,0.0,1.48e-06,5.31e-08
10116,65,159,13.79,0.0,1.5e-06,5.31e-08
10117,65,159,14.06,0.0,1.46e-06,5.3e-08
10118,65,159,14.33,0.0,1.43e-06,5.3e-08
10119,65,159,14.6,0.0,1.48e-06,5.29e-08
10120,65,159,14.88,0.0,1.52e-06,5.28e-08
10121,65,159,15.15,0.0,1.56e-06,5.28e-08
10122,65,159,15.42,0.0,1.6e-06,5.2699999999999995e-08
10123,65,159,15.69,0.0,1.58e-06,5.2699999999999995e-08
10124,65,159,15.96,0.0,1.48e-06,5.26e-08
10125,65,159,16.24,0.0,1.45e-06,5.26e-08
10126,65,159,16.51,0.0,1.36e-06,5.25e-08
10127,65,159,16.78,0.0,1.26e-06,5.22e-08
10128,65,159,17.05,0.0,1.14e-06,5.14e-08
10129,65,159,17.32,0.0,1.07e-06,5.11e-08
10130,65,159,17.6,0.0,9.66e-07,5.03e-08
10131,65,159,17.87,0.0,8.88e-07,4.95e-08
10132,65,159,18.14,0.0,7.890000000000001e-07,4.92e-08
10133,65,159,18.41,0.0,6.83e-07,4.85e-08
10134,65,159,18.68,0.0,6.079999999999999e-07,4.83e-08
10135,65,159,18.96,0.0,5.67e-07,4.7599999999999996e-08
10136,65,159,19.23,0.0,4.870000000000001e-07,4.74e-08
10137,65,159,19.5,0.0,4.45e-07,4.71e-08
10138,65,159,19.77,0.0,4.3299999999999997e-07,4.6500000000000006e-08
10139,65,159,20.04,0.0,3.96e-07,4.63e-08
10140,65,159,20.32,0.0,3.25e-07,4.5700000000000006e-08
10141,65,159,20.56,0.0,3.2100000000000003e-07,4.51e-08
10142,65,159,20.86,0.0,3.2600000000000003e-07,4.4900000000000005e-08
10143,65,159,21.13,0.0,2.98e-07,4.43e-08
10144,65,159,21.4,0.0,2.65e-07,4.42e-08
10145,65,159,21.68,0.0,2.63e-07,4.36e-08
10146,65,159,21.95,0.0,2.3399999999999998e-07,4.35e-08
10147,65,159,22.22,0.0,2.16e-07,4.3300000000000004e-08
10148,65,159,22.49,0.0,2.53e-07,4.28e-08
10149,65,159,22.76,0.0,2.1800000000000002e-07,4.27e-08
10150,65,159,23.04,0.0,2.26e-07,4.22e-08
10151,65,159,23.31,0.0,2.07e-07,4.1699999999999996e-08
10152,65,159,23.58,0.0,2.2e-07,4.16e-08
10153,65,159,23.85,0.0,2.41e-07,4.1100000000000004e-08
10154,65,159,24.12,0.0,2.48e-07,4.0999999999999997e-08
10155,65,159,24.4,0.0,2.45e-07,4.05e-08
10156,65,159,24.67,0.0,2.07e-07,4.04e-08
10157,65,159,24.94,0.0,1.73e-07,4.0300000000000004e-08
10158,65,159,25.21,0.0,1.44e-07,3.99e-08
10159,65,159,25.48,0.0,1.2099999999999998e-07,3.98e-08
10160,65,159,25.76,0.0,1.4599999999999998e-07,3.94e-08
10161,65,159,26.03,0.0,1.4e-07,3.93e-08
10162,65,159,26.3,0.0,1.08e-07,3.8900000000000004e-08
10163,65,159,26.57,0.0,1.2099999999999998e-07,3.85e-08
10164,65,159,26.84,0.0,1.0199999999999999e-07,3.85e-08
10165,65,159,8.6,0.0,2.85e-07,5.55e-08
10166,65,159,8.7,0.0,3.1e-07,5.48e-08
10167,65,159,8.8,0.0,3.35e-07,5.52e-08
10168,65,159,8.9,0.0,3.6200000000000004e-07,5.46e-08
10169,65,159,9.0,0.0,3.89e-07,5.49e-08
10170,65,159,9.1,0.0,4.1799999999999996e-07,5.5300000000000005e-08
10171,65,159,9.2,0.0,4.51e-07,5.47e-08
10172,65,159,9.3,0.0,4.839999999999999e-07,5.5e-08
10173,65,159,9.4,0.0,5.19e-07,5.4400000000000004e-08
10174,65,159,9.5,0.0,5.57e-07,5.48e-08
10175,65,159,9.6,0.0,5.96e-07,5.42e-08
10176,65,159,9.7,0.0,6.37e-07,5.4500000000000005e-08
10177,65,159,9.8,0.0,6.790000000000001e-07,5.49e-08
10178,65,159,9.9,0.0,7.22e-07,5.4299999999999997e-08
10179,65,159,10.0,0.0,7.68e-07,5.46e-08
10180,65,159,10.1,0.0,8.140000000000001e-07,5.41e-08
10181,65,159,10.2,0.0,8.67e-07,5.4400000000000004e-08
10182,65,159,10.3,0.0,9.090000000000001e-07,5.39e-08
10183,65,159,10.4,0.0,9.67e-07,5.42e-08
10184,65,159,10.5,0.0,1.02e-06,5.37e-08
10185,65,159,10.6,0.0,1.07e-06,5.4e-08
10186,65,159,10.7,0.0,1.13e-06,5.4299999999999997e-08
10187,65,159,10.8,0.0,1.19e-06,5.38e-08
10188,65,159,10.9,0.0,1.25e-06,5.41e-08
10189,65,159,11.0,0.0,1.31e-06,5.3600000000000004e-08
10190,65,159,11.1,0.0,1.37e-06,5.39e-08
10191,65,159,11.2,0.0,1.42e-06,5.42e-08
10192,65,159,11.3,0.0,1.48e-06,5.37e-08
10193,65,159,11.4,0.0,1.54e-06,5.4e-08
10194,65,159,11.5,0.0,1.58e-06,5.3600000000000004e-08
10195,65,159,11.6,0.0,1.63e-06,5.38e-08
10196,65,159,11.7,0.0,1.67e-06,5.34e-08
10197,65,159,11.8,0.0,1.71e-06,5.37e-08
10198,65,159,11.9,0.0,1.73e-06,5.32e-08
10199,65,159,12.0,0.0,1.75e-06,5.3499999999999996e-08
10200,65,159,12.1,0.0,1.76e-06,5.38e-08
10201,65,159,12.2,0.0,1.76e-06,5.33e-08
10202,65,159,12.3,0.0,1.76e-06,5.3600000000000004e-08
10203,65,159,12.4,0.0,1.75e-06,5.32e-08
10204,65,159,12.5,0.0,1.73e-06,5.34e-08
10205,65,159,12.6,0.0,1.71e-06,5.37e-08
10206,65,159,12.7,0.0,1.69e-06,5.33e-08
10207,65,159,12.8,0.0,1.66e-06,5.3499999999999996e-08
10208,65,159,12.9,0.0,1.63e-06,5.31e-08
10209,65,159,13.0,0.0,1.61e-06,5.4e-08
10210,65,159,13.1,0.0,1.58e-06,5.76e-08
10211,65,159,13.2,0.0,1.56e-06,6.11e-08
10212,65,159,13.3,0.0,1.54e-06,6.259999999999999e-08
10213,65,159,13.4,0.0,1.52e-06,6.21e-08
10214,65,159,13.5,0.0,1.51e-06,6.230000000000001e-08
10215,65,159,13.6,0.0,1.5e-06,6.19e-08
10216,65,159,13.7,0.0,1.49e-06,6.2e-08
10217,65,159,13.8,0.0,1.48e-06,6.16e-08
10218,65,159,13.9,0.0,1.47e-06,6.18e-08
10219,65,159,14.0,0.0,1.47e-06,6.13e-08
10220,65,159,14.1,0.0,1.47e-06,6.15e-08
10221,65,159,14.2,0.0,1.47e-06,6.11e-08
10222,65,159,14.3,0.0,1.47e-06,6.13e-08
10223,65,159,14.4,0.0,1.48e-06,6.08e-08
10224,65,159,14.5,0.0,1.5e-06,6.099999999999999e-08
10225,65,159,14.6,0.0,1.51e-06,6.06e-08
10226,65,159,14.7,0.0,1.53e-06,6.08e-08
10227,65,159,14.8,0.0,1.55e-06,6.04e-08
10228,65,159,14.9,0.0,1.55e-06,6.049999999999999e-08
10229,65,159,15.0,0.0,1.54e-06,6.01e-08
10230,65,159,15.1,0.0,1.53e-06,6.03e-08
10231,65,159,15.2,0.0,1.51e-06,6.049999999999999e-08
10232,65,159,15.3,0.0,1.48e-06,6.01e-08
10233,65,159,15.4,0.0,1.44e-06,6.03e-08
10234,65,159,15.5,0.0,1.41e-06,6.04e-08
10235,65,159,15.6,0.0,1.37e-06,6.06e-08
10236,65,159,15.7,0.0,1.34e-06,6.13e-08
10237,65,159,15.8,0.0,1.3e-06,6.15e-08
10238,65,159,15.9,0.0,1.27e-06,6.16e-08
10239,65,159,16.0,0.0,1.25e-06,6.18e-08
10240,65,159,16.1,0.0,1.22e-06,6.2e-08
10241,65,159,16.2,0.0,1.2e-06,6.21e-08
10242,65,159,16.3,0.0,1.18e-06,6.230000000000001e-08
10243,65,159,16.4,0.0,1.15e-06,6.24e-08
10244,65,159,16.5,0.0,1.13e-06,6.259999999999999e-08
10245,65,159,16.6,0.0,1.11e-06,6.22e-08
10246,65,159,16.7,0.0,1.09e-06,6.230000000000001e-08
10247,65,159,16.8,0.0,1.06e-06,6.2e-08
10248,65,159,16.9,0.0,1.04e-06,6.21e-08
10249,65,159,17.0,0.0,1.01e-06,6.17e-08
10250,65,159,17.1,0.0,9.84e-07,6.14e-08
10251,65,159,17.2,0.0,9.58e-07,6.15e-08
10252,65,159,17.3,0.0,9.33e-07,6.12e-08
10253,65,159,17.4,0.0,9.070000000000001e-07,6.08e-08
10254,65,159,17.5,0.0,8.82e-07,6.049999999999999e-08
10255,65,159,17.6,0.0,8.529999999999999e-07,6.01e-08
10256,65,159,17.7,0.0,8.28e-07,5.98e-08
10257,65,159,17.8,0.0,7.990000000000001e-07,5.99e-08
10258,65,159,17.9,0.0,7.75e-07,5.96e-08
10259,65,159,18.0,0.0,7.47e-07,5.98e-08
10260,65,159,18.1,0.0,7.19e-07,5.94e-08
10261,65,159,18.2,0.0,6.909999999999999e-07,5.91e-08
10262,65,159,18.3,0.0,6.68e-07,5.88e-08
10263,65,159,18.4,0.0,6.41e-07,5.8499999999999994e-08
10264,65,159,18.5,0.0,6.19e-07,5.86e-08
10265,65,159,18.6,0.0,5.92e-07,5.83e-08
10266,65,159,18.7,0.0,5.71e-07,5.7999999999999997e-08
10267,65,159,18.8,0.0,5.54e-07,5.7699999999999994e-08
10268,65,159,18.9,0.0,5.32e-07,5.78e-08
10269,65,159,19.0,0.0,5.110000000000001e-07,5.75e-08
10270,65,159,19.1,0.0,4.95e-07,5.7199999999999996e-08
10271,65,159,19.2,0.0,4.79e-07,5.6900000000000007e-08
10272,65,159,19.3,0.0,4.6299999999999995e-07,5.6600000000000004e-08
10273,65,159,19.4,0.0,4.47e-07,5.63e-08
10274,65,159,19.5,0.0,4.35e-07,5.6e-08
10275,65,159,19.6,0.0,4.21e-07,5.62e-08
10276,65,159,19.7,0.0,4.0899999999999997e-07,5.59e-08
10277,65,159,19.8,0.0,3.96e-07,5.5599999999999995e-08
10278,65,159,19.9,0.0,3.84e-07,5.5800000000000003e-08
10279,65,159,20.0,0.0,3.7299999999999997e-07,5.55e-08
10280,65,159,20.1,0.0,3.6200000000000004e-07,5.52e-08
10281,65,159,20.2,0.0,3.51e-07,5.5e-08
10282,65,159,20.3,0.0,3.42e-07,5.47e-08
10283,65,159,20.4,0.0,3.33e-07,5.4400000000000004e-08
10284,65,159,20.5,0.0,3.2600000000000003e-07,5.46e-08
10285,65,159,20.6,0.0,3.18e-07,5.4299999999999997e-08
10286,65,159,20.7,0.0,3.12e-07,5.41e-08
10287,65,159,20.8,0.0,3.06e-07,5.38e-08
10288,65,159,20.9,0.0,3e-07,5.3499999999999996e-08
10289,65,159,21.0,0.0,2.93e-07,5.33e-08
10290,65,159,21.1,0.0,2.87e-07,5.34e-08
10291,65,159,21.2,0.0,2.8e-07,5.28e-08
10292,65,159,21.3,0.0,2.73e-07,5.25e-08
10293,65,159,21.4,0.0,2.67e-07,5.2300000000000005e-08
10294,65,159,21.5,0.0,2.6e-07,5.2e-08
10295,65,159,21.6,0.0,2.53e-07,5.22e-08
10296,65,159,21.7,0.0,2.47e-07,5.24e-08
10297,65,159,21.8,0.0,2.41e-07,5.2099999999999997e-08
10298,65,159,21.9,0.0,2.35e-07,5.19e-08
10299,65,159,22.0,0.0,2.3e-07,5.16e-08
10300,65,159,22.1,0.0,2.26e-07,5.14e-08
10301,65,159,22.2,0.0,2.22e-07,5.12e-08
10302,65,159,22.3,0.0,2.19e-07,5.0999999999999993e-08
10303,65,159,22.4,0.0,2.16e-07,5.11e-08
10304,65,159,22.5,0.0,2.1399999999999998e-07,5.09e-08
10305,65,159,22.6,0.0,2.1100000000000002e-07,5.0700000000000004e-08
10306,65,159,22.7,0.0,2.0899999999999998e-07,5.04e-08
10307,65,159,22.8,0.0,2.0600000000000002e-07,5.17e-08
10308,65,159,22.9,0.0,2.05e-07,5.49e-08
10309,65,159,23.0,0.0,2.03e-07,5.81e-08
10310,65,159,23.1,0.0,2.0199999999999998e-07,5.9299999999999995e-08
10311,65,159,23.2,0.0,2.0199999999999998e-07,5.91e-08
10312,65,159,23.3,0.0,2.0199999999999998e-07,5.92e-08
10313,65,159,23.4,0.0,2.03e-07,5.89e-08
10314,65,159,23.5,0.0,2.05e-07,5.87e-08
10315,65,159,23.6,0.0,2.05e-07,5.84e-08
10316,65,159,23.7,0.0,2.07e-07,5.8200000000000005e-08
10317,65,159,23.8,0.0,2.0899999999999998e-07,5.79e-08
10318,65,159,23.9,0.0,2.1e-07,5.7699999999999994e-08
10319,65,159,24.0,0.0,2.1e-07,5.75e-08
10320,65,159,24.1,0.0,2.0899999999999998e-07,5.76e-08
10321,65,159,24.2,0.0,2.08e-07,5.7e-08
10322,65,159,24.3,0.0,2.05e-07,5.68e-08
10323,65,159,24.4,0.0,2e-07,5.65e-08
10324,65,159,24.5,0.0,1.94e-07,5.63e-08
10325,65,159,24.6,0.0,1.87e-07,5.6100000000000006e-08
10326,65,159,24.7,0.0,1.8e-07,5.5800000000000003e-08
10327,65,159,24.8,0.0,1.72e-07,5.5599999999999995e-08
10328,65,159,24.9,0.0,1.6399999999999999e-07,5.54e-08
10329,65,159,25.0,0.0,1.56e-07,5.48e-08
10330,65,159,25.1,0.0,1.5e-07,5.46e-08
10331,65,159,25.2,0.0,1.43e-07,5.4400000000000004e-08
10332,65,159,25.3,0.0,1.37e-07,5.42e-08
10333,65,159,25.4,0.0,1.34e-07,5.4e-08
10334,65,159,25.5,0.0,1.32e-07,5.37e-08
10335,65,159,25.6,0.0,1.28e-07,5.3499999999999996e-08
10336,65,159,25.7,0.0,1.25e-07,5.37e-08
10337,65,159,25.8,0.0,1.24e-07,5.3499999999999996e-08
10338,65,159,25.9,0.0,1.2199999999999998e-07,5.32e-08
10339,65,159,26.0,0.0,1.1900000000000001e-07,5.34e-08
10340,65,159,26.1,0.0,1.1800000000000001e-07,5.32e-08
10341,65,159,26.2,0.0,1.15e-07,5.33e-08
10342,65,159,26.3,0.0,1.12e-07,5.31e-08
10343,65,159,26.4,0.0,1.11e-07,5.29e-08
10344,65,159,26.5,0.0,1.0900000000000001e-07,5.3e-08
10345,65,159,26.6,0.0,1.06e-07,5.32e-08
10346,65,159,26.7,0.0,1.05e-07,5.3e-08
10347,65,159,26.8,0.0,1.0300000000000001e-07,5.31e-08
10348,65,159,26.9,0.0,1.0199999999999999e-07,5.29e-08
10349,42,100,8.33,0.0,1.1699999999999999e-07,3.64e-08
10350,42,100,8.6,0.0,1.14e-07,3.53e-08
10351,42,100,8.87,0.0,1.31e-07,3.42e-08
10352,42,100,9.14,0.0,2.08e-07,3.32e-08
10353,42,100,9.41,0.0,2.2e-07,3.24e-08
10354,42,100,9.68,0.0,2.1399999999999998e-07,3.15e-08
10355,42,100,9.95,0.0,2.0600000000000002e-07,3.06e-08
10356,42,100,10.22,0.0,2.16e-07,2.98e-08
10357,42,100,10.5,0.0,2.98e-07,2.8999999999999998e-08
10358,42,100,10.77,0.0,2.1300000000000001e-07,2.8300000000000002e-08
10359,42,100,11.04,0.0,2.87e-07,2.76e-08
10360,42,100,11.31,0.0,3.41e-07,2.7e-08
10361,42,100,11.58,0.0,3.83e-07,2.64e-08
10362,42,100,11.85,0.0,4.41e-07,2.58e-08
10363,42,100,12.12,0.0,5.35e-07,2.52e-08
10364,42,100,12.39,0.0,5.870000000000001e-07,2.46e-08
10365,42,100,12.66,0.0,6.29e-07,2.41e-08
10366,42,100,12.93,0.0,6.909999999999999e-07,2.37e-08
10367,42,100,13.21,0.0,7.420000000000001e-07,2.32e-08
10368,42,100,13.48,0.0,8.04e-07,2.27e-08
10369,42,100,13.75,0.0,8.009999999999999e-07,2.23e-08
10370,42,100,14.02,0.0,8.85e-07,2.5099999999999996e-08
10371,42,100,14.29,0.0,9.95e-07,2.48e-08
10372,42,100,14.56,0.0,9.41e-07,2.44e-08
10373,42,100,14.83,0.0,9.709999999999999e-07,2.4199999999999998e-08
10374,42,100,15.1,0.0,9.42e-07,2.3799999999999998e-08
10375,42,100,15.37,0.0,9.2e-07,2.3500000000000002e-08
10376,42,100,15.64,0.0,9.1e-07,2.33e-08
10377,42,100,15.92,0.0,9.48e-07,2.2999999999999998e-08
10378,42,100,16.19,0.0,9.159999999999999e-07,2.27e-08
10379,42,100,16.46,0.0,8.33e-07,2.25e-08
10380,42,100,16.73,0.0,7.979999999999999e-07,2.23e-08
10381,42,100,17.0,0.0,8.21e-07,2.2000000000000002e-08
10382,42,100,17.27,0.0,7.48e-07,2.18e-08
10383,42,100,17.54,0.0,7.47e-07,2.16e-08
10384,42,100,17.81,0.0,6.77e-07,2.14e-08
10385,42,100,18.08,0.0,5.95e-07,2.12e-08
10386,42,100,18.35,0.0,5.81e-07,2.1e-08
10387,42,100,18.63,0.0,5.4e-07,2.08e-08
10388,42,100,18.9,0.0,4.96e-07,2.0699999999999997e-08
10389,42,100,19.17,0.0,4.6200000000000003e-07,2.0499999999999998e-08
10390,42,100,19.44,0.0,4.55e-07,2.0299999999999996e-08
10391,42,100,19.71,0.0,4.15e-07,2.02e-08
10392,42,100,19.98,0.0,4.03e-07,2e-08
10393,42,100,20.25,0.0,3.53e-07,1.98e-08
10394,42,100,20.52,0.0,3.42e-07,1.97e-08
10395,42,100,20.79,0.0,2.8300000000000003e-07,1.96e-08
10396,42,100,21.06,0.0,3.08e-07,1.94e-08
10397,42,100,21.34,0.0,2.51e-07,1.93e-08
10398,42,100,21.61,0.0,2.41e-07,1.91e-08
10399,42,100,21.88,0.0,2.1300000000000001e-07,1.8999999999999998e-08
10400,42,100,22.15,0.0,1.94e-07,1.89e-08
10401,42,100,22.42,0.0,2.16e-07,1.88e-08
10402,42,100,22.69,0.0,2.12e-07,2.02e-08
10403,42,100,22.96,0.0,2.1100000000000002e-07,2.0099999999999998e-08
10404,42,100,23.23,0.0,1.95e-07,1.99e-08
10405,42,100,23.5,0.0,1.53e-07,1.98e-08
10406,42,100,23.77,0.0,1.94e-07,1.97e-08
10407,42,100,24.05,0.0,1.54e-07,1.95e-08
10408,42,100,24.32,0.0,1.43e-07,1.95e-08
10409,42,100,24.59,0.0,1.26e-07,1.94e-08
10410,42,100,24.86,0.0,1.2199999999999998e-07,1.93e-08
10411,42,100,25.13,0.0,1.28e-07,1.92e-08
10412,42,100,25.4,0.0,1.34e-07,1.91e-08
10413,42,100,25.67,0.0,1.2699999999999999e-07,1.8999999999999998e-08
10414,42,100,25.94,0.0,1.5e-07,1.89e-08
10415,42,100,26.21,0.0,1.31e-07,1.88e-08
10416,42,100,26.48,0.0,1.47e-07,1.8700000000000002e-08
10417,42,100,26.76,0.0,9.08e-08,1.86e-08
10418,42,100,27.03,0.0,1.23e-07,1.85e-08
10419,60,150,9.586,0.0,4.1200000000000004e-07,6.33e-08
10420,60,150,9.859,0.0,4.41e-07,6.25e-08
10421,60,150,10.131,0.0,7.890000000000001e-07,6.17e-08
10422,60,150,10.267000000000001,0.0,6.54e-07,6.13e-08
10423,60,150,10.404000000000002,0.0,6.45e-07,6.09e-08
10424,60,150,10.54,0.0,7.87e-07,6.06e-08
10425,60,150,10.675999999999998,0.0,9.259999999999999e-07,6.02e-08
10426,60,150,10.812000000000001,0.0,1.04e-06,5.98e-08
10427,60,150,10.948,0.0,1.09e-06,5.9500000000000003e-08
10428,60,150,11.085,0.0,1.04e-06,5.92e-08
10429,60,150,11.220999999999998,0.0,1.22e-06,5.89e-08
10430,60,150,11.357000000000001,0.0,1.37e-06,5.86e-08
10431,60,150,11.493,0.0,1.39e-06,5.83e-08
10432,60,150,11.629000000000001,0.0,1.35e-06,5.7999999999999997e-08
10433,60,150,11.765999999999998,0.0,1.5e-06,5.76e-08
10434,60,150,11.902000000000001,0.0,1.54e-06,5.7400000000000004e-08
10435,60,150,12.038,0.0,1.68e-06,5.71e-08
10436,60,150,12.31,0.0,1.67e-06,5.6600000000000004e-08
10437,60,150,12.583,0.0,1.59e-06,5.6e-08
10438,60,150,12.855,0.0,1.6e-06,5.55e-08
10439,60,150,13.128,0.0,1.57e-06,5.5e-08
10440,60,150,13.4,0.0,1.48e-06,5.46e-08
10441,60,150,13.672,0.0,1.38e-06,5.42e-08
10442,60,150,13.945,0.0,1.26e-06,5.37e-08
10443,60,150,14.217,0.0,1.35e-06,5.33e-08
10444,60,150,14.49,0.0,1.48e-06,5.3e-08
10445,60,150,14.762,0.0,1.47e-06,5.26e-08
10446,60,150,15.034,0.0,1.32e-06,5.22e-08
10447,60,150,15.307,0.0,1.5e-06,5.1799999999999994e-08
10448,60,150,15.579,0.0,1.51e-06,5.16e-08
10449,60,150,15.852,0.0,1.4e-06,5.12e-08
10450,60,150,16.124000000000002,0.0,1.33e-06,5.09e-08
10451,60,150,16.396,0.0,1.29e-06,5.0599999999999996e-08
10452,60,150,16.669,0.0,1.18e-06,5.03e-08
10453,60,150,16.941,0.0,1.19e-06,5e-08
10454,60,150,17.214000000000002,0.0,1.15e-06,4.9699999999999995e-08
10455,60,150,17.486,0.0,1.01e-06,4.95e-08
10456,60,150,17.758,0.0,8.94e-07,4.93e-08
10457,60,150,18.031,0.0,7.65e-07,4.91e-08
10458,60,150,18.303,0.0,7.440000000000001e-07,4.88e-08
10459,60,150,18.576,0.0,5.420000000000001e-07,4.8600000000000005e-08
10460,60,150,18.848,0.0,5.29e-07,4.83e-08
